timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1691058178878,878,generate Token,200,,Thread Group- Token Generation 1-1,text,true,,964,295,4,4,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,824,0,311
1691058179123,835,generate Token,200,,Thread Group- Token Generation 1-2,text,true,,964,295,5,5,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,754,0,266
1691058179756,467,enrich Token,200,,Thread Group- Token Generation 1-1,text,true,,1092,790,6,6,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,389,0,0
1691058179373,931,generate Token,200,,Thread Group- Token Generation 1-3,text,true,,964,295,6,6,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,796,0,185
1691058179958,539,enrich Token,200,,Thread Group- Token Generation 1-2,text,true,,1092,790,7,7,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,486,0,0
1691058180304,621,enrich Token,200,,Thread Group- Token Generation 1-3,text,true,,1092,790,9,9,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,395,0,0
1691058179609,1377,generate Token,200,,Thread Group- Token Generation 1-4,text,true,,964,295,9,9,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1320,0,474
1691058180225,786,create User,201,,Thread Group- Token Generation 1-1,text,true,,931,1179,9,9,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,719,0,0
1691058180498,549,create User,201,,Thread Group- Token Generation 1-2,text,true,,931,1179,10,10,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,467,0,0
1691058179841,1210,generate Token,200,,Thread Group- Token Generation 1-5,text,true,,964,295,10,10,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1122,0,707
1691058180986,368,enrich Token,200,,Thread Group- Token Generation 1-4,text,true,,1092,790,11,11,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,312,0,0
1691058180078,1279,generate Token,200,,Thread Group- Token Generation 1-6,text,true,,964,295,11,11,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1222,0,531
1691058181052,382,enrich Token,200,,Thread Group- Token Generation 1-5,text,true,,1092,790,11,11,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,285,0,0
1691058180925,710,create User,201,,Thread Group- Token Generation 1-3,text,true,,931,1179,12,12,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,584,0,0
1691058181048,587,generate Token,200,,Thread Group- Token Generation 1-2,text,true,,964,295,12,12,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,468,0,0
1691058180318,1317,generate Token,200,,Thread Group- Token Generation 1-7,text,true,,964,295,12,12,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1179,0,510
1691058181011,629,generate Token,200,,Thread Group- Token Generation 1-1,text,true,,964,295,12,12,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,561,0,0
1691058180558,1082,generate Token,200,,Thread Group- Token Generation 1-8,text,true,,964,295,12,12,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,967,0,422
1691058180798,842,generate Token,200,,Thread Group- Token Generation 1-9,text,true,,964,295,12,12,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,786,0,357
1691058181040,694,generate Token,200,,Thread Group- Token Generation 1-10,text,true,,964,295,12,12,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,647,0,248
1691058181357,442,enrich Token,200,,Thread Group- Token Generation 1-6,text,true,,1092,790,13,13,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,382,0,0
1691058181355,610,create User,201,,Thread Group- Token Generation 1-4,text,true,,931,1179,13,13,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,488,0,0
1691058181286,695,generate Token,200,,Thread Group- Token Generation 1-11,text,true,,964,295,13,13,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,570,0,190
1691058181434,569,create User,201,,Thread Group- Token Generation 1-5,text,true,,928,1178,14,14,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,501,0,0
1691058181635,373,enrich Token,200,,Thread Group- Token Generation 1-2,text,true,,1092,790,14,14,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,310,0,0
1691058181640,657,enrich Token,200,,Thread Group- Token Generation 1-9,text,true,,1092,790,15,15,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,339,0,0
1691058181635,662,enrich Token,200,,Thread Group- Token Generation 1-7,text,true,,1092,790,15,15,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,336,0,0
1691058181640,759,enrich Token,200,,Thread Group- Token Generation 1-8,text,true,,1092,790,15,15,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,363,0,0
1691058181635,766,generate Token,200,,Thread Group- Token Generation 1-3,text,true,,964,295,15,15,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,368,0,0
1691058181735,666,enrich Token,200,,Thread Group- Token Generation 1-10,text,true,,1092,790,15,15,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,316,0,0
1691058181640,764,enrich Token,200,,Thread Group- Token Generation 1-1,text,true,,1092,790,15,15,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,409,0,0
1691058181520,884,generate Token,200,,Thread Group- Token Generation 1-12,text,true,,964,295,15,15,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,544,0,187
1691058181799,652,create User,201,,Thread Group- Token Generation 1-6,text,true,,931,1179,15,15,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,513,0,0
1691058181981,470,enrich Token,200,,Thread Group- Token Generation 1-11,text,true,,1092,790,15,15,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,316,0,0
1691058181965,517,generate Token,200,,Thread Group- Token Generation 1-4,text,true,,964,295,16,16,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,387,0,0
1691058182004,608,generate Token,200,,Thread Group- Token Generation 1-5,text,true,,964,295,16,16,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,386,0,0
1691058182008,1526,create User,201,,Thread Group- Token Generation 1-2,text,true,,931,1179,20,20,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,741,0,0
1691058182402,1132,enrich Token,200,,Thread Group- Token Generation 1-3,text,true,,1092,790,20,20,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,347,0,0
1691058182404,1138,enrich Token,200,,Thread Group- Token Generation 1-12,text,true,,1092,790,19,19,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,477,0,0
1691058181759,1784,generate Token,200,,Thread Group- Token Generation 1-13,text,true,,964,295,19,19,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1141,0,290
1691058181999,1565,generate Token,200,,Thread Group- Token Generation 1-14,text,true,,964,295,19,19,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1010,0,274
1691058182297,1525,create User,201,,Thread Group- Token Generation 1-9,text,true,,931,1178,20,20,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,795,0,0
1691058182452,1529,generate Token,200,,Thread Group- Token Generation 1-6,text,true,,964,295,21,21,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,697,0,0
1691058182400,1619,create User,201,,Thread Group- Token Generation 1-8,text,true,,931,1179,21,21,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,758,0,0
1691058182297,1729,create User,201,,Thread Group- Token Generation 1-7,text,true,,931,1178,21,21,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,887,0,0
1691058182483,1547,enrich Token,200,,Thread Group- Token Generation 1-4,text,true,,1092,790,21,21,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,769,0,0
1691058182402,1745,create User,201,,Thread Group- Token Generation 1-10,text,true,,931,1179,21,21,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,849,0,0
1691058182613,1553,enrich Token,200,,Thread Group- Token Generation 1-5,text,true,,1092,790,22,22,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,658,0,0
1691058182404,1763,create User,201,,Thread Group- Token Generation 1-1,text,true,,931,1179,22,22,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,866,0,0
1691058182452,1730,create User,201,,Thread Group- Token Generation 1-11,text,true,,931,1179,21,21,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,835,0,0
1691058182238,1987,generate Token,200,,Thread Group- Token Generation 1-15,text,true,,964,295,21,21,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1191,0,423
1691058182479,1889,generate Token,200,,Thread Group- Token Generation 1-16,text,true,,964,295,21,21,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1832,0,670
1691058182720,1707,generate Token,200,,Thread Group- Token Generation 1-17,text,true,,964,295,22,22,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1656,0,567
1691058183566,1045,enrich Token,200,,Thread Group- Token Generation 1-14,text,true,,1092,790,22,22,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,986,0,0
1691058183544,1084,enrich Token,200,,Thread Group- Token Generation 1-13,text,true,,1092,790,22,22,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,1034,0,0
1691058183981,652,enrich Token,200,,Thread Group- Token Generation 1-6,text,true,,1092,790,22,22,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,597,0,0
1691058184227,478,enrich Token,200,,Thread Group- Token Generation 1-15,text,true,,1092,790,23,23,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,432,0,0
1691058184369,389,enrich Token,200,,Thread Group- Token Generation 1-16,text,true,,1092,790,23,23,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,321,0,0
1691058184427,348,enrich Token,200,,Thread Group- Token Generation 1-17,text,true,,1092,790,23,23,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,296,0,0
1691058183543,1940,create User,201,,Thread Group- Token Generation 1-12,text,true,,928,1178,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1817,0,0
1691058183824,1661,generate Token,200,,Thread Group- Token Generation 1-9,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1562,0,0
1691058182960,2525,generate Token,200,,Thread Group- Token Generation 1-18,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,2429,0,783
1691058183200,2318,generate Token,200,,Thread Group- Token Generation 1-19,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,2236,0,966
1691058183536,2117,create User,201,,Thread Group- Token Generation 1-3,text,true,,931,1179,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1942,0,0
1691058184148,1519,generate Token,200,,Thread Group- Token Generation 1-10,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1343,0,0
1691058184027,1647,generate Token,200,,Thread Group- Token Generation 1-7,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1491,0,0
1691058184020,1674,generate Token,200,,Thread Group- Token Generation 1-8,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1490,0,0
1691058184183,1511,generate Token,200,,Thread Group- Token Generation 1-11,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1351,0,0
1691058183440,2296,generate Token,200,,Thread Group- Token Generation 1-20,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,2123,0,922
1691058184161,1588,generate Token,200,,Thread Group- Token Generation 1-23,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1588,0,354
1691058184166,1666,create User,201,,Thread Group- Token Generation 1-5,text,true,,931,1179,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1447,0,0
1691058184030,1825,create User,201,,Thread Group- Token Generation 1-4,text,true,,931,1179,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1583,0,0
1691058183681,2292,generate Token,200,,Thread Group- Token Generation 1-21,text,true,,964,295,25,25,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,2013,0,786
1691058184401,1572,generate Token,200,,Thread Group- Token Generation 1-24,text,true,,964,295,25,25,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1314,0,191
1691058183920,2095,generate Token,200,,Thread Group- Token Generation 1-22,text,true,,964,295,25,25,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1835,0,561
1691058185485,662,enrich Token,200,,Thread Group- Token Generation 1-18,text,true,,1092,790,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,379,0,0
1691058185485,663,enrich Token,200,,Thread Group- Token Generation 1-9,text,true,,1092,790,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,382,0,0
1691058184639,1509,generate Token,200,,Thread Group- Token Generation 1-25,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1247,0,230
1691058184879,1279,generate Token,200,,Thread Group- Token Generation 1-26,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1023,0,287
1691058184776,1385,create User,201,,Thread Group- Token Generation 1-17,text,true,,928,1178,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1159,0,0
1691058185483,678,generate Token,200,,Thread Group- Token Generation 1-12,text,true,,964,295,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,440,0,0
1691058184628,1539,create User,201,,Thread Group- Token Generation 1-13,text,true,,931,1179,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1307,0,0
1691058185518,649,enrich Token,200,,Thread Group- Token Generation 1-19,text,true,,1092,790,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,405,0,0
1691058184611,1556,create User,201,,Thread Group- Token Generation 1-14,text,true,,931,1179,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1312,0,0
1691058184633,1536,create User,201,,Thread Group- Token Generation 1-6,text,true,,931,1179,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1312,0,0
1691058184758,1451,create User,201,,Thread Group- Token Generation 1-16,text,true,,928,1178,25,25,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1201,0,0
1691058184705,1529,create User,201,,Thread Group- Token Generation 1-15,text,true,,931,1179,25,25,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1268,0,0
1691058185358,887,generate Token,200,,Thread Group- Token Generation 1-28,text,true,,964,295,25,25,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,696,0,219
1691058185121,1124,generate Token,200,,Thread Group- Token Generation 1-27,text,true,,964,295,25,25,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,906,0,397
1691058185667,665,enrich Token,200,,Thread Group- Token Generation 1-10,text,true,,1092,790,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,457,0,0
1691058185674,661,enrich Token,200,,Thread Group- Token Generation 1-7,text,true,,1092,790,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,493,0,0
1691058185736,655,enrich Token,200,,Thread Group- Token Generation 1-20,text,true,,1092,790,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,500,0,0
1691058185694,702,enrich Token,200,,Thread Group- Token Generation 1-8,text,true,,1092,790,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,540,0,0
1691058185694,726,enrich Token,200,,Thread Group- Token Generation 1-11,text,true,,1092,790,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,540,0,0
1691058185749,716,enrich Token,200,,Thread Group- Token Generation 1-23,text,true,,1092,790,26,26,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,531,0,0
1691058185973,676,enrich Token,200,,Thread Group- Token Generation 1-24,text,true,,1092,790,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,481,0,0
1691058185973,685,enrich Token,200,,Thread Group- Token Generation 1-21,text,true,,1092,790,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,520,0,0
1691058186015,655,enrich Token,200,,Thread Group- Token Generation 1-22,text,true,,1092,790,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,519,0,0
1691058186158,523,enrich Token,200,,Thread Group- Token Generation 1-26,text,true,,1092,790,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,465,0,0
1691058186148,536,enrich Token,200,,Thread Group- Token Generation 1-25,text,true,,1092,790,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,475,0,0
1691058185599,1085,generate Token,200,,Thread Group- Token Generation 1-29,text,true,,964,295,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1024,0,399
1691058186162,526,enrich Token,200,,Thread Group- Token Generation 1-12,text,true,,1092,790,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,461,0,0
1691058186245,517,enrich Token,200,,Thread Group- Token Generation 1-28,text,true,,1092,790,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,410,0,0
1691058186245,565,enrich Token,200,,Thread Group- Token Generation 1-27,text,true,,1092,790,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,458,0,0
1691058186147,921,create User,201,,Thread Group- Token Generation 1-18,text,true,,931,1179,29,29,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,862,0,0
1691058186684,548,enrich Token,200,,Thread Group- Token Generation 1-29,text,true,,1092,790,29,29,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,392,0,0
1691058186148,1122,create User,201,,Thread Group- Token Generation 1-9,text,true,,931,1179,29,29,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1071,0,0
1691058186167,1417,create User,201,,Thread Group- Token Generation 1-19,text,true,,931,1178,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1325,0,0
1691058186209,1394,generate Token,200,,Thread Group- Token Generation 1-16,text,true,,964,295,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1336,0,0
1691058186235,1486,generate Token,200,,Thread Group- Token Generation 1-15,text,true,,964,295,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1393,0,0
1691058186162,1559,generate Token,200,,Thread Group- Token Generation 1-17,text,true,,964,295,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1452,0,0
1691058186167,1611,generate Token,200,,Thread Group- Token Generation 1-13,text,true,,964,295,31,31,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1494,0,0
1691058186167,1611,generate Token,200,,Thread Group- Token Generation 1-14,text,true,,964,295,31,31,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1501,0,0
1691058185840,1966,generate Token,200,,Thread Group- Token Generation 1-30,text,true,,964,295,31,31,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1881,0,414
1691058186392,1731,create User,201,,Thread Group- Token Generation 1-20,text,true,,931,1179,32,32,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1597,0,0
1691058186420,1703,create User,201,,Thread Group- Token Generation 1-11,text,true,,928,1177,32,32,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1575,0,0
1691058186332,1791,create User,201,,Thread Group- Token Generation 1-10,text,true,,931,1179,32,32,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1682,0,0
1691058187602,520,enrich Token,200,,Thread Group- Token Generation 1-16,text,true,,1092,790,32,32,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,420,0,0
1691058186336,1790,create User,201,,Thread Group- Token Generation 1-7,text,true,,928,1178,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1695,0,0
1691058186396,1735,create User,201,,Thread Group- Token Generation 1-8,text,true,,928,1178,29,29,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1635,0,0
1691058186688,1499,create User,201,,Thread Group- Token Generation 1-12,text,true,,931,1179,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1435,0,0
1691058187720,466,enrich Token,200,,Thread Group- Token Generation 1-17,text,true,,1092,790,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,410,0,0
1691058186476,1733,create User,201,,Thread Group- Token Generation 1-23,text,true,,931,1179,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1663,0,0
1691058186762,1465,create User,201,,Thread Group- Token Generation 1-28,text,true,,931,1179,27,27,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1412,0,0
1691058186659,1584,create User,201,,Thread Group- Token Generation 1-21,text,true,,931,1179,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1527,0,0
1691058187777,465,enrich Token,200,,Thread Group- Token Generation 1-14,text,true,,1092,790,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,414,0,0
1691058187068,1175,generate Token,200,,Thread Group- Token Generation 1-18,text,true,,964,295,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1118,0,0
1691058186670,1575,create User,201,,Thread Group- Token Generation 1-22,text,true,,928,1178,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1525,0,0
1691058187720,524,enrich Token,200,,Thread Group- Token Generation 1-15,text,true,,1092,790,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,465,0,0
1691058187806,483,enrich Token,200,,Thread Group- Token Generation 1-30,text,true,,1092,790,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,394,0,0
1691058186649,1641,create User,201,,Thread Group- Token Generation 1-24,text,true,,928,1177,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1572,0,0
1691058187777,522,enrich Token,200,,Thread Group- Token Generation 1-13,text,true,,1092,790,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,442,0,0
1691058186681,1648,create User,201,,Thread Group- Token Generation 1-26,text,true,,931,1179,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1569,0,0
1691058186684,1645,create User,201,,Thread Group- Token Generation 1-25,text,true,,928,1178,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1566,0,0
1691058187583,745,generate Token,200,,Thread Group- Token Generation 1-19,text,true,,964,295,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,679,0,0
1691058186811,1569,create User,201,,Thread Group- Token Generation 1-27,text,true,,931,1179,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1518,0,0
1691058187232,1211,create User,201,,Thread Group- Token Generation 1-29,text,true,,931,1179,28,28,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1139,0,0
1691058188242,375,enrich Token,200,,Thread Group- Token Generation 1-18,text,true,,1092,790,29,29,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,322,0,0
1691058186566,2082,generate Token,200,,Thread Group- Token Generation 1-33,text,true,,964,295,29,29,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,2035,0,316
1691058186079,2572,generate Token,200,,Thread Group- Token Generation 1-31,text,true,,964,295,29,29,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,2509,0,414
1691058186333,2385,generate Token,200,,Thread Group- Token Generation 1-32,text,true,,964,295,29,29,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,2274,0,394
1691058187281,1437,generate Token,200,,Thread Group- Token Generation 1-36,text,true,,964,295,29,29,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1326,0,380
1691058186799,1924,generate Token,200,,Thread Group- Token Generation 1-34,text,true,,964,295,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1808,0,280
1691058187040,1684,generate Token,200,,Thread Group- Token Generation 1-35,text,true,,964,295,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1567,0,334
1691058188328,410,enrich Token,200,,Thread Group- Token Generation 1-19,text,true,,1092,790,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,319,0,0
1691058188123,702,generate Token,200,,Thread Group- Token Generation 1-20,text,true,,964,295,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,634,0,0
1691058188123,759,create User,201,,Thread Group- Token Generation 1-16,text,true,,928,1178,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,695,0,0
1691058188648,404,enrich Token,200,,Thread Group- Token Generation 1-33,text,true,,1092,790,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,299,0,0
1691058188650,425,enrich Token,200,,Thread Group- Token Generation 1-31,text,true,,1092,790,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,377,0,0
1691058188717,470,enrich Token,200,,Thread Group- Token Generation 1-32,text,true,,1092,790,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,370,0,0
1691058188717,470,enrich Token,200,,Thread Group- Token Generation 1-36,text,true,,1092,790,30,30,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,352,0,0
1691058188723,479,enrich Token,200,,Thread Group- Token Generation 1-35,text,true,,1092,790,31,31,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,373,0,0
1691058188723,479,enrich Token,200,,Thread Group- Token Generation 1-34,text,true,,1092,790,31,31,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,381,0,0
1691058188825,407,enrich Token,200,,Thread Group- Token Generation 1-20,text,true,,1092,790,31,31,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token?profile-id=00000000011,321,0,0
1691058188208,1196,generate Token,200,,Thread Group- Token Generation 1-23,text,true,,964,295,31,31,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1147,0,0
1691058188186,1332,create User,201,,Thread Group- Token Generation 1-17,text,true,,931,1179,32,32,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/users,1278,0,0
1691058188226,1292,generate Token,200,,Thread Group- Token Generation 1-28,text,true,,964,295,32,32,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1235,0,0
1691058188289,1284,generate Token,200,,Thread Group- Token Generation 1-24,text,true,,964,295,31,31,http://sistemaelettorale.dev.prismalab.eu:8081/api/v1/token,1229,0,0
