timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695227657388,39,/api/FlashCard-8,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,39,0,0
1695227657427,43,/api/FlashCard-9,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,43,0,0
1695227657470,41,/api/FlashCard-10,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227657512,41,/api/FlashCard-11,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227657553,46,/api/FlashCard-12,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,45,0,0
1695227657599,41,/api/FlashCard-13,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227657640,43,/api/FlashCard-14,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,43,0,0
1695227657684,40,/api/FlashCard-15,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,40,0,0
1695227657725,44,/api/FlashCard-16,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,44,0,0
1695227657770,38,/api/FlashCard-17,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,38,0,0
1695227657809,38,/api/FlashCard-18,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,38,0,0
1695227657848,41,/api/FlashCard-19,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227657890,36,/api/FlashCard-20,302,Redirect,Https URL/API Test 1-1,text,true,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,36,0,0
1695227657890,36,/api/FlashCard-21,Non HTTP response code: java.io.IOException,Non HTTP response message: Exceeded maximum number of redirects: 20,Https URL/API Test 1-1,text,false,,609,335,1,1,https://uno-uat.nivabupa.com/error.html,36,0,0
1695227657930,1035,/api/FlashCard/:id,Non HTTP response code: java.io.IOException,Non HTTP response message: Exceeded maximum number of redirects: 20,Https URL/API Test 1-1,text,false,,13353,6678,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227657930,41,/api/FlashCard/:id-0,302,Redirect,Https URL/API Test 1-1,text,true,,609,315,1,1,https://uno-uat.nivabupa.com/api/FlashCard/:id?id=6,41,0,0
1695227657971,41,/api/FlashCard/:id-1,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227658013,44,/api/FlashCard/:id-2,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,44,0,0
1695227658058,51,/api/FlashCard/:id-3,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,51,0,0
1695227658110,41,/api/FlashCard/:id-4,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227658152,38,/api/FlashCard/:id-5,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,38,0,0
1695227658191,40,/api/FlashCard/:id-6,302,Redirect,Https URL/API Test 1-1,text,true,,608,303,1,1,https://uno-uat.nivabupa.com/error.html,40,0,0
1695227658232,67,/api/FlashCard/:id-7,302,Redirect,Https URL/API Test 1-1,text,true,,608,303,1,1,https://uno-uat.nivabupa.com/error.html,67,0,0
1695227658299,40,/api/FlashCard/:id-8,302,Redirect,Https URL/API Test 1-1,text,true,,608,303,1,1,https://uno-uat.nivabupa.com/error.html,40,0,0
1695227658340,41,/api/FlashCard/:id-9,302,Redirect,Https URL/API Test 1-1,text,true,,608,303,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227658382,37,/api/FlashCard/:id-10,302,Redirect,Https URL/API Test 1-1,text,true,,608,303,1,1,https://uno-uat.nivabupa.com/error.html,37,0,0
1695227658420,36,/api/FlashCard/:id-11,302,Redirect,Https URL/API Test 1-1,text,true,,608,303,1,1,https://uno-uat.nivabupa.com/error.html,36,0,0
1695227658456,47,/api/FlashCard/:id-12,302,Redirect,Https URL/API Test 1-1,text,true,,608,303,1,1,https://uno-uat.nivabupa.com/error.html,47,0,0
1695227658504,41,/api/FlashCard/:id-13,302,Redirect,Https URL/API Test 1-1,text,true,,608,303,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227658545,41,/api/FlashCard/:id-14,302,Redirect,Https URL/API Test 1-1,text,true,,608,303,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227658587,42,/api/FlashCard/:id-15,302,Redirect,Https URL/API Test 1-1,text,true,,573,303,1,1,https://uno-uat.nivabupa.com/error.html,41,0,0
1695227658629,129,/api/FlashCard/:id-16,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,129,0,80
1695227658758,61,/api/FlashCard/:id-17,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,61,0,0
1695227658820,47,/api/FlashCard/:id-18,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,47,0,0
1695227658867,47,/api/FlashCard/:id-19,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,47,0,0
1695227658915,50,/api/FlashCard/:id-20,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,50,0,0
1695227658915,50,/api/FlashCard/:id-21,Non HTTP response code: java.io.IOException,Non HTTP response message: Exceeded maximum number of redirects: 20,Https URL/API Test 1-1,text,false,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,50,0,0
1695227658969,1041,/api/GrowContent/:id,Non HTTP response code: java.io.IOException,Non HTTP response message: Exceeded maximum number of redirects: 20,Https URL/API Test 1-1,text,false,,13398,6682,1,1,https://uno-uat.nivabupa.com/error.html,45,0,0
1695227658969,45,/api/GrowContent/:id-0,302,Redirect,Https URL/API Test 1-1,text,true,,609,319,1,1,https://uno-uat.nivabupa.com/api/GrowContent/:id?id=127,45,0,0
1695227659015,43,/api/GrowContent/:id-1,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,43,0,0
1695227659059,46,/api/GrowContent/:id-2,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,46,0,0
1695227659105,43,/api/GrowContent/:id-3,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,43,0,0
1695227659149,42,/api/GrowContent/:id-4,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,42,0,0
1695227659192,44,/api/GrowContent/:id-5,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,44,0,0
1695227659237,55,/api/GrowContent/:id-6,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,55,0,0
1695227659293,44,/api/GrowContent/:id-7,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,44,0,0
1695227659338,54,/api/GrowContent/:id-8,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,54,0,0
1695227659393,119,/api/GrowContent/:id-9,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,119,0,0
1695227659513,55,/api/GrowContent/:id-10,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,55,0,0
1695227659568,48,/api/GrowContent/:id-11,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,48,0,0
1695227659616,44,/api/GrowContent/:id-12,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,44,0,0
1695227659660,43,/api/GrowContent/:id-13,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,43,0,0
1695227659703,42,/api/GrowContent/:id-14,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,42,0,0
1695227659745,50,/api/GrowContent/:id-15,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,49,0,0
1695227659795,43,/api/GrowContent/:id-16,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,43,0,0
1695227659839,42,/api/GrowContent/:id-17,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,42,0,0
1695227659881,44,/api/GrowContent/:id-18,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,44,0,0
1695227659925,43,/api/GrowContent/:id-19,302,Redirect,Https URL/API Test 1-1,text,true,,609,303,1,1,https://uno-uat.nivabupa.com/error.html,43,0,0
